User ID,Created At,Tweet
173278965,2024-06-19 15:20:09+00:00,"One of the most recent polls in Iran's Presidential campaign:

'In the upcoming Presidential election, which candidate will you vote for?'

– 24.8% Ghalibaf
– 24.7% Jalili
– 23.1% Pezeshkian
– 4.9% Ghazizadeh-Hashemi
– 1.6% Pourmohammadi
– 1.1% Zakani

19.8% Undecided

Slogan of… https://t.co/gigeO4l4LR https://t.co/GvHPnAALOV"
1443630282867945473,2024-06-19 14:14:23+00:00,"Grand Hojatoleslam Pourmohammadi is a likeable &amp; gregarious character. He reminds me of a farmer from the central Iranian plateau. He’s got the famers tan, and has in impeccable past of dealing firmly with commies &amp; leftists. I hope this man sticks around after the election"
49989515,2024-06-19 14:12:51+00:00,"I am gonna say it Pourmohammadi voice sounds like Ebi, I am waiting for him to say:
تو رو‌ خدا اونطوری که من با شما حال می‌کنم شما هم با ما حال می‌کنید؟"
1263733686,2024-06-19 13:13:53+00:00,"RT @anto_sacchetti: #IranElections2024 Secondo un sondaggio pubblicato da @Entekhab_News 

Partecipazione: tra 48 e 50%

Pezeshkian: 28%

G…"
1224158862741164032,2024-06-19 13:13:19+00:00,People are joking that Pourmohammadi briefly reverted to factory settings here 😂 https://t.co/XK6S8xprvw
1666108665831489536,2024-06-19 12:54:52+00:00,"RT @Mojahedineng: Mostafa Pourmohammadi, a mass murderer who wants to become the Iranian regime’s next president https://t.co/XpTxrq6XiH"
1646311888706326528,2024-06-19 12:53:47+00:00,"Senior #reformist #Atrianfar: #Pezehkiyan is the common ground between #Mousavi, #Hashemi, and #Khatami. #Pourmohammadi's victory chances are slim. Voter turnout expected to exceed 50% and reach up to 60%. #IranPolitics #IranElection2024 https://t.co/MynYzmwZ5l"
48340229,2024-06-19 12:35:31+00:00,"#IranElections2024 Secondo un sondaggio pubblicato da @Entekhab_News 

Partecipazione: tra 48 e 50%

Pezeshkian: 28%

Ghalibaf: 26%

Jalili: 24%

Ghazizadeh Hashemi: 3%

Pourmohammadi: 2,5%

Zakani: 2%"
1272597097171296256,2024-06-19 11:37:41+00:00,"Pourmohammadi backs Zarif. Yesterday, during a roundtable interview, Zarif, in the midst of a heated exchange w/Izadi, said: ""Don't play with numbers. Don't fool the people."" Additionally, today, Pourmohammadi met with Hassan Khomeini, Imam Khomeini's grandson &amp; a known reformist https://t.co/leVrL1GA86"
1591420602690289664,2024-06-19 09:24:39+00:00,"This is the final list of the presidential candidates in Iran 

The final list of candidates include Saeed Jalili, Mohammad Baqer Qalibaf, Masoud Pezeshkian, Mostafa Pourmohammadi, Amirhossein Qazizadeh Hashemi, and Alireza Zakani https://t.co/lkCkL5CJ2f"
1678431645907533829,2024-06-19 09:06:41+00:00,"RT @Mojahedineng: Mostafa Pourmohammadi, a mass murderer who wants to become the Iranian regime’s next president https://t.co/XpTxrq6XiH"
