User ID,Created At,Tweet
976990019687628800,2024-06-20 15:33:39+00:00,RT @Bzubyk: So basically the Trudeau government made a symbolic gesture in outlawing the IRGC but won't take action against their 700 agent…
910630630324613121,2024-06-20 15:33:23+00:00,"Liberals finally list Iran’s IRGC as a terrorist entity  https://t.co/lcD6yaSD6V via @truenorthcentre 
--- Nothing like Liberals falling in the polls to make them get into gear. This should  have been done years ago. :) @PierrePoilievre"
155190873,2024-06-20 15:33:23+00:00,RT @COURTCOUNSELOR: @eyal_jonathan @CarolineGlick Here's her last censored podcast. Has the entire intelligence community in the USA been c…
1755243171398012928,2024-06-20 15:33:16+00:00,"Thank you, Canada, for recognizing the IRGC as terrorists. This is a huge victory for the Iranian Resistance and all who fight for freedom and justice. https://t.co/p8whqiDwLK"
1416710082667102210,2024-06-20 15:33:16+00:00,"RT @JonathanWNV: Government of Canada lists the IRGC as a terrorist entity 
كانادا رسما سپاه پاسداران را سازمان تروريستي اعلام مي كند.
http…"
770358017221156864,2024-06-20 15:33:15+00:00,"RT @FirouzMahvi: Canada designates Iran's IRGC a terrorist organisation, defying EU inaction

On 19 June 2024, Canada took decisive action…"
1609294032357789706,2024-06-20 15:33:14+00:00,RT @PahlaviReza: Today Canada formally listed the Islamic Revolutionary Guard Corps (IRGC) as a terrorist organization. This is an importan…
1729440485016752128,2024-06-20 15:33:09+00:00,"RT @Currentreport1: Iranian IRGC chief Salami says Iran has been able to successfully withstand the pressure campaigns of the ""satanic powe…"
1370835229213126658,2024-06-20 15:33:01+00:00,RT @IranIntl_En: Iranian-Canadian activist @NazaninAJ says listing Iran’s Guards as a terrorist has brought a sense of security to Canada.…
1654543975884247046,2024-06-20 15:32:51+00:00,"RT @CPAC_TV: Minister Dominic LeBlanc announces that Canada will list Iran's Islamic Revolutionary Guard Corps as a terrorist group. ""This…"
1127261726544736261,2024-06-20 15:32:44+00:00,"RT @AndrewScheidl: The Trudeau government has a strange affinity for foreign intelligence and intimidation in our country. 

With PRC, we k…"
1159183727878201345,2024-06-20 15:32:43+00:00,RT @joshryanjames: Liberals blacklist the IRGC but did not accept the proposal to immediately expel the 700 Iranian agents operating in Can…
1474894149602226181,2024-06-20 15:32:40+00:00,RT @AryJeay: IRGC before                                    IRGC after https://t.co/WVmfpshQm6
1096520546987184130,2024-06-20 15:32:36+00:00,"RT @Maryam_Rajavi: Canada's designation of the #IRGC as a terrorist entity is a commendable step, deserving congratulations to the parliame…"
613802332,2024-06-20 15:32:35+00:00,RT @stevenchase: Former NDP Leader Tom Mulcair tells CTV he thinks the IRGC designation is about Toronto-St. Paul's byelection where he sug…
1755243171398012928,2024-06-20 15:32:34+00:00,Majorities in 28 parliaments worldwide support holding the Iranian regime accountable for its crimes. Canada’s designation of the IRGC is a significant move in this direction. https://t.co/MoCCSq6WIz
4358956513,2024-06-20 15:32:20+00:00,"RT @AryJeay: @JustinTrudeau A real time image of before and after the IRGC’ designation in Canada

Before                                 A…"
1352580318801367041,2024-06-20 15:32:18+00:00,"RT @AryJeay: @JustinTrudeau A real time image of before and after the IRGC’ designation in Canada

Before                                 A…"
1766839157697966081,2024-06-20 15:32:11+00:00,RT @Ofer_binshtok: ISLAM = MUHAMMAD = QURAN = ISLAMISM = JIHADISM = ISIS = HAMAS = PLO = ISI = BOKO HARAM = JEM = LASHKAR E TAIBA = PFI = S…
776472945816403968,2024-06-20 15:32:07+00:00,RT @AssMedici: 1-@Maryam_Rajavi: “La designazione da parte del Canada dell'#IRGC come entità terroristica è un passo lodevole; il Parlament…
1204288573865971712,2024-06-20 15:32:07+00:00,"RT @AlinejadMasih: My message to Canada 🇨🇦 on designating Revolutionary Guards, as a terrorist organization.
An estimated 700 Iranian regim…"
48252327,2024-06-20 15:32:05+00:00,"RT @KasraAarabi: Let me be clear: Islamists (not Muslims) pose an immediate threat to British values &amp; security.

Calling out Islamists is…"
1779707351429259264,2024-06-20 15:31:56+00:00,"RT @SprinterFamily: Canada declare Iran's IRGC a ""terrorist"" group. https://t.co/wB8scN8gP7"
314024921,2024-06-20 15:31:54+00:00,"RT @iranmilitary_en: Tehran,  Irans Acting Foreign Minister Ali Bagheri Kani has said that Canada’s decision to designate the Islamic Revol…"
1786010148760104960,2024-06-20 15:31:52+00:00,RT @JustinTrudeau: The IRGC is now listed as a terrorist group in Canada.
831455632301707264,2024-06-20 15:31:51+00:00,"RT @NCRIUS: The latest episode of our BEHIND THE IRAN HEADLINES Series:
🔶 'Canada’s Blacklisting of IRGC Commendable'  
Commentary by NCRI-…"
314024921,2024-06-20 15:31:51+00:00,"RT @iranmilitary_en: Canada’s move against IRGC ‘a gift’ to Israel, terrorists: Iran acting FM https://t.co/r6HFwAQr9D"
1571867937857839105,2024-06-20 15:31:51+00:00,RT @JustinTrudeau: The IRGC is now listed as a terrorist group in Canada.
49491544,2024-06-20 15:31:49+00:00,"RT @NCRIUS: The latest episode of our BEHIND THE IRAN HEADLINES Series:
🔶 'Canada’s Blacklisting of IRGC Commendable'  
Commentary by NCRI-…"
529702381,2024-06-20 15:31:47+00:00,RT @SalmanSima: It is good that finally the Canadian government listed the IRGC as a terrorist organization. But it is disgusting to see th…
1641427596289376263,2024-06-20 15:31:42+00:00,RT @JonathanHaroun1: Iran's exiled Crown Prince @PahlaviReza posted this statement today after Canada formally listed the IRGC as a terrori…
1781074861198360576,2024-06-20 15:31:41+00:00,"RT @gghamari: Never forget that 2 years ago @PierrePoilievre asked Trudeau a simple yes or no question on behalf of Canadians 🇨🇦: 

“Is the…"
920573643134066689,2024-06-20 15:31:39+00:00,RT @JustinTrudeau: The IRGC is now listed as a terrorist group in Canada.
1587160552815693826,2024-06-20 15:31:37+00:00,"RT @KasraAarabi: Let me be clear: Islamists (not Muslims) pose an immediate threat to British values &amp; security.

Calling out Islamists is…"
1127261726544736261,2024-06-20 15:31:37+00:00,RT @DrJacobsRad: It only took seven years of motions being passed in Parliament and a nose dive in their polling number for the Liberals to…
1594659281172832257,2024-06-20 15:31:37+00:00,RT @PahlaviReza: Today Canada formally listed the Islamic Revolutionary Guard Corps (IRGC) as a terrorist organization. This is an importan…
257262998,2024-06-20 15:31:27+00:00,"RT @IranLionness: @JustinTrudeau You are 5 years late!

President Trump listed the IRGC as a terrorist organization in April 2019. https://…"
1620702064614465538,2024-06-20 15:31:27+00:00,"RT @ahmadrezaee1640: #MaryamRajavi 
Canada's designation of the #IRGC as a terrorist entity is a commendable step, deserving congratulation…"
1755243171398012928,2024-06-20 15:31:25+00:00,The people of Iran deserve justice. Canada’s designation of the IRGC as a terrorist entity is a critical step in holding the regime accountable. https://t.co/PZUCxQKysp
165969214,2024-06-20 15:31:24+00:00,"RT @PierrePoilievre: Trudeau failed for years to protect Canadians from the thugs in Tehran. 

The IRGC murdered 55 Canadian citizens whose…"
122053347,2024-06-20 15:31:20+00:00,"RT @BethBaisch: Now that the Trudeau Liberals are finally listing the IRGC as a terrorist group, will this guy in an IRGC hat who made thre…"
1755243171398012928,2024-06-20 15:31:12+00:00,"RT @Maryam_Rajavi: Canada's designation of the #IRGC as a terrorist entity is a commendable step, deserving congratulations to the parliame…"
1553596353158135808,2024-06-20 15:31:11+00:00,RT @PahlaviReza: Today Canada formally listed the Islamic Revolutionary Guard Corps (IRGC) as a terrorist organization. This is an importan…
1573307799060226049,2024-06-20 15:31:11+00:00,RT @PahlaviReza: Today Canada formally listed the Islamic Revolutionary Guard Corps (IRGC) as a terrorist organization. This is an importan…
38808541,2024-06-20 15:31:09+00:00,"RT @AlinejadMasih: My message to Canada 🇨🇦 on designating Revolutionary Guards, as a terrorist organization.
An estimated 700 Iranian regim…"
1449322974457188354,2024-06-20 15:31:04+00:00,"RT @SprinterFamily: Canada declare Iran's IRGC a ""terrorist"" group. https://t.co/wB8scN8gP7"
839182718915207168,2024-06-20 15:30:58+00:00,"RT @NCRIUS: The latest episode of our BEHIND THE IRAN HEADLINES Series:
🔶 'Canada’s Blacklisting of IRGC Commendable'  
Commentary by NCRI-…"
3335299281,2024-06-20 15:30:45+00:00,RT @DrJacobsRad: It only took seven years of motions being passed in Parliament and a nose dive in their polling number for the Liberals to…
