User ID,Created At,Tweet
1611057135214858246,2024-06-20 15:29:15+00:00,"RT @Aryammehr_2: این عکس یه سال پیش درست کردم
و امروز ثابت شده که زن زندگی آزادی پروژه اصلاح طلبان و چپ ها بوده برای احیای خودشون و جلوگیری…"
1575563083778445312,2024-06-20 15:29:11+00:00,"RT @FZomorodif35743: بسیجی، سپاهی ، داعش ما شمایی 
#IRGCterrorists‌  #زن‌_زندگی_آزادی https://t.co/iXmKv5ZqVo"
1652743390361190401,2024-06-20 15:28:50+00:00,"RT @m_pooyafard: حسب اطلاع واصله ساعت 5 صبح دیروز 30 خرداد، وحوش حکومت با یورش به منزل این دانشجو وی را بازداشت و با خود برده اند!
این حیوا…"
1627040537672028160,2024-06-20 15:27:54+00:00,RT @Sophie__Freud: در این قسمت از کمپین #بلاک_حکومتیها، اکانت‌های توییتری‌ای رو معرفی خواهم کرد که در جنبش انقلابی ۱۴۰۱ با شعار «زن، زندگی،…
1783858022109921280,2024-06-20 15:27:47+00:00,#توماج_صالحى: نور راه خود را پیدا می‌کند، به عمیق‌ترین تاریکی‌ها نفوذ می‌کند می‌تابد،‌ می‌تازد و گریبان ظلم و ظلمت را می‌گیرد. پیروز نهایی نور است، نور چشمان آزادی‌خواهان. #زن_زندگى_آزادى‌ #IRGCterrorists‌ https://t.co/1CtZK5MM2b https://t.co/tBFqxCKQvu
1743501160852373504,2024-06-20 15:27:36+00:00,"@mahshid659 @emammusavi @Mostashaaaaar بله که داره هرکسی با سابقه کثیفش نمیتونه با یه زن زندگی آزادی گفتن سابقه خرابش رو پاک کنه
زن زندگی آزادی جنبش براندازانه بوده چون مثلاً فلان گروه اصلاحطلب بهش پیوسته دلیل نمیشه که هدف جنبش عوض بشه ، هدف جنبش یک چیز بوده « براندازی جمهوری اسلامی »"
1586358077938352129,2024-06-20 15:27:32+00:00,RT @Sophie__Freud: در این قسمت از کمپین #بلاک_حکومتیها، اکانت‌های توییتری‌ای رو معرفی خواهم کرد که در جنبش انقلابی ۱۴۰۱ با شعار «زن، زندگی،…
47363383,2024-06-20 15:27:28+00:00,"در باره‌ی یک کار تحقیقی ارزشمند پیرامون جنبش انقلابی «زن – زندگی -آزادی»- بهزاد کريمی

همان اندازه که شرکت در جنبش انقلابی «زن – زندگی – آزادی» و پشتیبانی از آن حین فورانی که داشت وظیفه‌‌ی سیاسی نیروهای سکولار دمکرات بود، تلاش برای شناخت چند و چون این
https://t.co/FVNxRGdkkW https://t.co/pKIiWSvxHM"
1537822085954867200,2024-06-20 15:27:22+00:00,"RT @Flourishing_R: من نیز امروز و هر روز صدای #زینب_جلالیان هستم تا روز آزادی اش  #زینب_جلالیان_را_آزاد_کنید #زن_زندگی_آزادی 
#مهسا_امينی‌…"
950872386827702273,2024-06-20 15:25:56+00:00,"الان خبری از #اصلاحطلب_اصولگرا_دیگه_تمومه_ماجرا یا #نه_اینوری_نه_اونوری یا حتی #نه_به_جمهوري_اسلامی نیست
اما اگر #پزشکیان شد رئیس‌جمهور براندازان فعال میشوند و این فریادها دوباره اوج میگیرد
ولی اگر #باقرجلیلی شد براندازان STANDBY میشوند و فقط میگویند #زن_زندگى_آزادى تا OFF نشوند https://t.co/FxSLSbhqmr"
