User ID,Created At,Tweet
1562832912915247105,2024-06-20 15:08:15+00:00,RT @g_morkert: Everything you need to know about the six candidates in Iran’s presidential election https://t.co/TQYHrAGlr4    #DrSaaedJali…
294483717,2024-06-20 15:08:14+00:00,"RT @KhomeiniForAll: We won't let any power break the Resistance Axis: Dr Saeed Jalili. 

“We won’t let any power break the resistance axis.…"
624676414,2024-06-20 15:07:50+00:00,"RT @Safarnejad_IR: 🇮🇷⚡️| Gen. Soleimani's brother in arms, Gen. Noei-Aghdam, endorses Dr. Jalili for President

Axis of Resistance, now, ha…"
1329167354471788546,2024-06-20 15:04:23+00:00,"RT @Safarnejad_IR: 🇮🇷⚡️| Gen. Soleimani's brother in arms, Gen. Noei-Aghdam, endorses Dr. Jalili for President

Axis of Resistance, now, ha…"
1521179567070842880,2024-06-20 15:03:21+00:00,"RT @Safarnejad_IR: 🇮🇷⚡️| Gen. Soleimani's brother in arms, Gen. Noei-Aghdam, endorses Dr. Jalili for President

Axis of Resistance, now, ha…"
1599498183037849600,2024-06-20 15:01:59+00:00,"RT @Safarnejad_IR: 🇮🇷⚡️| Gen. Soleimani's brother in arms, Gen. Noei-Aghdam, endorses Dr. Jalili for President

Axis of Resistance, now, ha…"
177526874,2024-06-20 15:01:42+00:00,"RT @Safarnejad_IR: 🇮🇷⚡️| Gen. Soleimani's brother in arms, Gen. Noei-Aghdam, endorses Dr. Jalili for President

Axis of Resistance, now, ha…"
1280159079474900992,2024-06-20 14:59:45+00:00,"That is why, we pray for your victory during the election oh! Dr.Saeed Jalili, so that you Will continue from where your predisesor Shaheed Ayatollah  left. https://t.co/mgJy8QI6Ib"
1670672344879370240,2024-06-20 14:55:22+00:00,"RT @Safarnejad_IR: 🇮🇷⚡️| Gen. Soleimani's brother in arms, Gen. Noei-Aghdam, endorses Dr. Jalili for President

Axis of Resistance, now, ha…"
930150294876438528,2024-06-20 14:55:20+00:00,"RT @Safarnejad_IR: 🇮🇷⚡️| Gen. Soleimani's brother in arms, Gen. Noei-Aghdam, endorses Dr. Jalili for President

Axis of Resistance, now, ha…"
1739192177228726272,2024-06-20 14:50:50+00:00,"RT @Safarnejad_IR: 🇮🇷⚡️| Gen. Soleimani's brother in arms, Gen. Noei-Aghdam, endorses Dr. Jalili for President

Axis of Resistance, now, ha…"
1477149103062724625,2024-06-20 14:42:20+00:00,"RT @Safarnejad_IR: 🇮🇷⚡️| Gen. Soleimani's brother in arms, Gen. Noei-Aghdam, endorses Dr. Jalili for President

Axis of Resistance, now, ha…"
1115190346508591105,2024-06-20 14:39:03+00:00,"RT @KhomeiniForAll: We won't let any power break the Resistance Axis: Dr Saeed Jalili. 

“We won’t let any power break the resistance axis.…"
3314302387,2024-06-20 14:38:29+00:00,"RT @Safarnejad_IR: 🇮🇷⚡️| Gen. Soleimani's brother in arms, Gen. Noei-Aghdam, endorses Dr. Jalili for President

Axis of Resistance, now, ha…"
1115190346508591105,2024-06-20 14:33:55+00:00,"RT @Safarnejad_IR: 🇮🇷⚡️| Gen. Soleimani's brother in arms, Gen. Noei-Aghdam, endorses Dr. Jalili for President

Axis of Resistance, now, ha…"
1265661930523353089,2024-06-20 14:23:53+00:00,"RT @AtlanticCouncil: The Islamic Republic of Iran will hold presidential elections on June 28, following the death of former President Ebra…"
80872629,2024-06-20 14:23:03+00:00,"RT @Safarnejad_IR: 🇮🇷⚡️| Gen. Soleimani's brother in arms, Gen. Noei-Aghdam, endorses Dr. Jalili for President

Axis of Resistance, now, ha…"
18267548,2024-06-20 14:22:01+00:00,"The Islamic Republic of Iran will hold presidential elections on June 28, following the death of former President Ebrahim Raisi.

@M_Boroujerdi breaks down everything you need to know about the six candidates in the presidential race:
https://t.co/ZhbICmw6Jf"
1968959754,2024-06-20 14:21:03+00:00,"RT @Safarnejad_IR: 🇮🇷⚡️| Gen. Soleimani's brother in arms, Gen. Noei-Aghdam, endorses Dr. Jalili for President

Axis of Resistance, now, ha…"
1803651626650992640,2024-06-20 14:16:15+00:00,"🎁 It's started - Airdrop is live!

1️⃣ Explore Lista's post: https://t.co/BU1sa4Mla3
2️⃣ Confirm your eligibility on the blog page in the post

🔥 Let's continue this bull run! 🚀

💫 Eligible users:  @lord_xrp_rippl @AndyMaxwellh317 @Mikail_Jalili_p @Jose41139224699"
1713277071638564865,2024-06-20 14:13:35+00:00,@Partokiya Jalili 2024.
1737718453795164160,2024-06-20 14:13:01+00:00,"RT @Safarnejad_IR: 🇮🇷⚡️| Gen. Soleimani's brother in arms, Gen. Noei-Aghdam, endorses Dr. Jalili for President

Axis of Resistance, now, ha…"
386862116,2024-06-20 14:03:24+00:00,"RT @Safarnejad_IR: 🇮🇷⚡️| Gen. Soleimani's brother in arms, Gen. Noei-Aghdam, endorses Dr. Jalili for President

Axis of Resistance, now, ha…"
2386494338,2024-06-20 14:01:18+00:00,RT @Baseeji_313: A memorable video clip Of Saeed Jalili with late Ebrahim Raesi .💔🇮🇷 https://t.co/o3BYXshDQY
1773983789569769472,2024-06-20 14:01:07+00:00,"RT @KhomeiniForAll: Only Resistance will help Palestine not the table-talks: Dr Saeed Jalili. 

“Palestinians know that resistance and stea…"
3172292238,2024-06-20 13:56:59+00:00,"RT @Safarnejad_IR: 🇮🇷⚡️| Gen. Soleimani's brother in arms, Gen. Noei-Aghdam, endorses Dr. Jalili for President

Axis of Resistance, now, ha…"
1660178029837164544,2024-06-20 13:56:47+00:00,"RT @Safarnejad_IR: 🇮🇷⚡️| Gen. Soleimani's brother in arms, Gen. Noei-Aghdam, endorses Dr. Jalili for President

Axis of Resistance, now, ha…"
