User ID,Created At,Tweet
1445450345790930959,2024-06-20 15:16:19+00:00,RT @mousaviaghighii: چطور کتک زدن دختران به خاطر حجاب‌شان می‌شود «طرح نور» ولی رفتار #فاضلی مشاور #پزشكیان می‌شود «وحشی‌گری»؟ https://t.co/…
990284030737338370,2024-06-20 15:09:59+00:00,@amir_reza__T به شدت آثار روانی داره. و فقط گشت ارشاد نیست. ادامه‌ طرح نور کم کم به همه ساحت‌عای زندگی‌مون میرسه. متاسفانه ما هرجا در برخورد با پایداری گفتیم نه دیگه اینطور که نمیشه اینا با انجام دادنش ثابت کردن که چرا میشه. از یه جهت دیگه تفاوت، تفاوت آذری و زارع‌پوره. آذری هم خیلی...
1585373418748317706,2024-06-20 15:09:26+00:00,"@mas_barati مگه نامزد شما به هر سوالی جواب میده؟
نظرش راجع به طرح نور رو نگفت"
1638470708530409472,2024-06-20 15:04:19+00:00,@Professormamali ایرانیم با وجود طرح نور کیری چطور یه باریستر دختر این جوری باشه
1418461964825624578,2024-06-20 14:54:16+00:00,RT @mousaviaghighii: چطور کتک زدن دختران به خاطر حجاب‌شان می‌شود «طرح نور» ولی رفتار #فاضلی مشاور #پزشكیان می‌شود «وحشی‌گری»؟ https://t.co/…
1551642619683405826,2024-06-20 14:51:07+00:00,RT @mousaviaghighii: چطور کتک زدن دختران به خاطر حجاب‌شان می‌شود «طرح نور» ولی رفتار #فاضلی مشاور #پزشكیان می‌شود «وحشی‌گری»؟ https://t.co/…
1574577884206866454,2024-06-20 14:50:03+00:00,RT @HosseinRonaghi: آن شخص مزدور که با قلدری راه زنان را سد می‌کند نماد بی‌وجدانی و علیه مردم بودن است، موجب شرم مردم ایران هست، نه عامل ای…
1642649446772080641,2024-06-20 14:48:59+00:00,RT @mousaviaghighii: چطور کتک زدن دختران به خاطر حجاب‌شان می‌شود «طرح نور» ولی رفتار #فاضلی مشاور #پزشكیان می‌شود «وحشی‌گری»؟ https://t.co/…
1750063231886913536,2024-06-20 14:47:01+00:00,"@mona_ganjian @renatio15 بی خود امید داری 
پزشکیانم رای بیاره طرح نور اجرا میشه از ما گفتن بود"
1462239646679764997,2024-06-20 14:44:13+00:00,"دلم به حال خانواده #جلیلی سوخت 

مخصوصا دخترش

مردی که تو جامعه #طرح_نور راه بندازه تو خونه حتما طرح زنده به گور اجرا میکنه https://t.co/vT9iDGWJ5b"
1699111270899716096,2024-06-20 14:31:06+00:00,@omid_dana @ayyarom اولاً تو مگه شیر داری مفعول جزایر قناری!دوما معلوم شد فقط زر ملی گرایی و دفاع از سربازان وطن رو میزنی سوما معلومه شمسی خانوم از طرح نور حسابی سوخته!😂
1339077421686009860,2024-06-20 14:23:02+00:00,"شما که حامی گشت ارشاد و طرح نور هستین

از خشونت و وحشی بودن و... حرف نزنید
خجالت بکشید

@sabeti_twt
@DrSaeedJalili
@_Mahdiyar313 https://t.co/Z4nFg8HSj3"
1002057155766308870,2024-06-20 14:22:23+00:00,RT @HosseinRonaghi: آن شخص مزدور که با قلدری راه زنان را سد می‌کند نماد بی‌وجدانی و علیه مردم بودن است، موجب شرم مردم ایران هست، نه عامل ای…
848716149298790400,2024-06-20 14:21:07+00:00,"RT @Ashkan_Ahmadi13: به #پزشكیان #رای خواهم داد و از قضاوت ها و پایین آمدن ایمپرشن نمیترسم!
شمایی که با #رای ندادن به بالا آمدن #جليلى کمک…"
1545768785965105153,2024-06-20 14:16:06+00:00,@drpezeshkian تو راجب طرح نور هم صحبت نکردی تئون گرجوی....ینی درین حد خواجه و حتی از فاضلی هم تو اون نمایش دفاع نکردی چجوری میخای کاری کنی خودتم میدونم دستورو یکی دیگه میده....سیاه بازیا جواب نمیده مگر اون متن ۹۶راجب رییسی رو بخای بما قالب کنید
1074016351709204480,2024-06-20 14:16:05+00:00,RT @mousaviaghighii: چطور کتک زدن دختران به خاطر حجاب‌شان می‌شود «طرح نور» ولی رفتار #فاضلی مشاور #پزشكیان می‌شود «وحشی‌گری»؟ https://t.co/…
1658913779361488905,2024-06-20 14:12:55+00:00,اجرای طرح نور(گشت ارشاد سابق)!!!😛😣😌
1694631284805369856,2024-06-20 14:11:59+00:00,@ali_bitarafan5 طرح نور هستم منتظر دیدن نتایج
4680266256,2024-06-20 14:09:34+00:00,RT @ponehsamani: تموم وعده‌هاشون تو مناظره‌ها دروغِ محضه این وحوش کارشون رو ادامه میدن . اینقدر وضعیت مضحکه که حتی نوشتن درموردش مسخره جلوه…
1655549223943782400,2024-06-20 14:08:04+00:00,RT @mousaviaghighii: چطور کتک زدن دختران به خاطر حجاب‌شان می‌شود «طرح نور» ولی رفتار #فاضلی مشاور #پزشكیان می‌شود «وحشی‌گری»؟ https://t.co/…
2859633467,2024-06-20 14:07:22+00:00,"RT @Gershadapp: #گزارش_گشت

مشاهده شما؛
«هر روز از ساعت ۶  به بعد ، از خروجی اتوبان باکری به سمت فلکه سوم شهران که میخوره به کوهسار خیابونو…"
1644317372596072451,2024-06-20 14:06:17+00:00,RT @mousaviaghighii: چطور کتک زدن دختران به خاطر حجاب‌شان می‌شود «طرح نور» ولی رفتار #فاضلی مشاور #پزشكیان می‌شود «وحشی‌گری»؟ https://t.co/…
1043004937456644096,2024-06-20 14:04:39+00:00,"@drpezeshkian از اين كارها كدومشو ميتونيد انجام بديد
رفع فيلتر، جمع كردن طرح هاي مسخره گشت ارشاد و نور و دخالت تو زندگي روزمره مردم ، درست كردن قوانين ضد زن و به قول خودتون حمايت از خانواده و جواني جمعيت ، چند تا وزير زن ميتونيد استفاده كنيد يا فقط محيط زيست سهم زنان هست ؟"
1496461030095867904,2024-06-20 14:02:05+00:00,RT @HosseinRonaghi: آن شخص مزدور که با قلدری راه زنان را سد می‌کند نماد بی‌وجدانی و علیه مردم بودن است، موجب شرم مردم ایران هست، نه عامل ای…
