User ID,Created At,Tweet
1601245163501789185,2024-06-20 15:14:44+00:00,"RT @Safarnejad_IR: 🇮🇷⚡️| Gen. Soleimani's brother in arms, Gen. Noei-Aghdam, endorses Dr. Jalili for President

Axis of Resistance, now, ha…"
1151293945172783105,2024-06-20 15:13:59+00:00,"RT @RonFilipkowski: I could list thousands of lies, but they reported a dude who crashed his car near the Canada border was an Iranian terr…"
2950216919,2024-06-20 15:13:35+00:00,"RT @Safarnejad_IR: 🇮🇷⚡️| Gen. Soleimani's brother in arms, Gen. Noei-Aghdam, endorses Dr. Jalili for President

Axis of Resistance, now, ha…"
278540826,2024-06-20 15:11:31+00:00,"RT @RonFilipkowski: I could list thousands of lies, but they reported a dude who crashed his car near the Canada border was an Iranian terr…"
1680465068,2024-06-20 15:11:29+00:00,"Iranian Regime’s Desperate Efforts to Showcase Legitimacy Through #ShamElections 
#Iran 
https://t.co/7FoCeTa56R"
968977423571259392,2024-06-20 15:11:11+00:00,"RT @ExpertsIranian: Hon @DavidEDrew congradulation for your success on election, your humanitarian efforts in promoting peace and freedom.…"
1689623332402978816,2024-06-20 15:10:17+00:00,"RT @ExpertsIranian: Hon @DavidEDrew congradulation for your success on election, your humanitarian efforts in promoting peace and freedom.…"
1689623332402978816,2024-06-20 15:10:06+00:00,"RT @ExpertsIranian: Hon @JanetEastham congradulation for your success on election, your humanitarian efforts in promoting peace and freedom…"
1524712519750795264,2024-06-20 15:10:05+00:00,"RT @Safarnejad_IR: 🇮🇷⚡️| Gen. Soleimani's brother in arms, Gen. Noei-Aghdam, endorses Dr. Jalili for President

Axis of Resistance, now, ha…"
624676414,2024-06-20 15:07:50+00:00,"RT @Safarnejad_IR: 🇮🇷⚡️| Gen. Soleimani's brother in arms, Gen. Noei-Aghdam, endorses Dr. Jalili for President

Axis of Resistance, now, ha…"
961923784482742273,2024-06-20 15:05:49+00:00,"RT @iran_policy: #Iranian Regime’s Desperate Efforts to Showcase Legitimacy Through Sham #Elections
https://t.co/uNRhEA4B7p"
39972629,2024-06-20 15:05:29+00:00,"RT @RonFilipkowski: I could list thousands of lies, but they reported a dude who crashed his car near the Canada border was an Iranian terr…"
1329167354471788546,2024-06-20 15:04:23+00:00,"RT @Safarnejad_IR: 🇮🇷⚡️| Gen. Soleimani's brother in arms, Gen. Noei-Aghdam, endorses Dr. Jalili for President

Axis of Resistance, now, ha…"
801565620005457925,2024-06-20 15:03:38+00:00,"RT @RonFilipkowski: I could list thousands of lies, but they reported a dude who crashed his car near the Canada border was an Iranian terr…"
61907852,2024-06-20 15:03:30+00:00,"RT @RonFilipkowski: I could list thousands of lies, but they reported a dude who crashed his car near the Canada border was an Iranian terr…"
1521179567070842880,2024-06-20 15:03:21+00:00,"RT @Safarnejad_IR: 🇮🇷⚡️| Gen. Soleimani's brother in arms, Gen. Noei-Aghdam, endorses Dr. Jalili for President

Axis of Resistance, now, ha…"
972636531965022208,2024-06-20 15:02:35+00:00,RT @khansari_m: Iranian Regime’s Desperate Efforts to Showcase Legitimacy Through Sham Elections https://t.co/c7dbehE43h
1676106382385324032,2024-06-20 15:02:30+00:00,"RT @iran_policy: #Iranian Regime’s Desperate Efforts to Showcase Legitimacy Through Sham #Elections
https://t.co/uNRhEA4B7p"
1599498183037849600,2024-06-20 15:01:59+00:00,"RT @Safarnejad_IR: 🇮🇷⚡️| Gen. Soleimani's brother in arms, Gen. Noei-Aghdam, endorses Dr. Jalili for President

Axis of Resistance, now, ha…"
177526874,2024-06-20 15:01:42+00:00,"RT @Safarnejad_IR: 🇮🇷⚡️| Gen. Soleimani's brother in arms, Gen. Noei-Aghdam, endorses Dr. Jalili for President

Axis of Resistance, now, ha…"
1137694163888033792,2024-06-20 14:59:11+00:00,"RT @RonFilipkowski: I could list thousands of lies, but they reported a dude who crashed his car near the Canada border was an Iranian terr…"
24098188,2024-06-20 14:59:07+00:00,RT @RFERL: Supporters of Iranian reformist presidential candidate Masud Pezeshkian have praised his adviser Mohammad Fazeli for storming of…
1770544092570652672,2024-06-20 14:58:37+00:00,"RT @RonFilipkowski: I could list thousands of lies, but they reported a dude who crashed his car near the Canada border was an Iranian terr…"
1155095938958024705,2024-06-20 14:56:10+00:00,"RT @RonFilipkowski: I could list thousands of lies, but they reported a dude who crashed his car near the Canada border was an Iranian terr…"
1670672344879370240,2024-06-20 14:55:22+00:00,"RT @Safarnejad_IR: 🇮🇷⚡️| Gen. Soleimani's brother in arms, Gen. Noei-Aghdam, endorses Dr. Jalili for President

Axis of Resistance, now, ha…"
